message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=3.702821, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.185800397";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.702821, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.201265778";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.696150, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.201342244";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.689479, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.201417205";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.689479, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.217817796";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.696150, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.217817877";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.682807, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.217880872";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.682807, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.233298174";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.676136, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.233342678";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.689479, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.233995844";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.682807, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.249375742";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.676136, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.249656474";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.669465, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.249809093";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.669465, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.281964044";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.662793, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.297340328";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.656122, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.297575296";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.649451, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.297593113";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.642780, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.313183820";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.656122, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.313603734";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.649451, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.313667890";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.636108, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.329447778";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.649451, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.329799183";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.642780, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.329943471";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.636108, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.345590571";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.629437, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.345844121";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.642780, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.346028400";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.629437, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.361079601";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.636108, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.361202900";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.622766, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.361409572";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.629437, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.377460288";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.622766, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.377470474";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.616094, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.377492969";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.622766, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.393730142";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.616094, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.393730172";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.609423, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.394045331";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.602752, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.409564053";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.616094, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.409938531";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.609423, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.410055409";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.602752, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.425388117";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.609423, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.425388131";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.596081, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.426117895";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.596081, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.442154631";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.602752, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.442161275";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.589409, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.442275738";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.589409, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.457358915";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.596081, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.458630761";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.582738, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.458746955";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.576067, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.473726474";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.589409, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.474091806";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.582738, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.474174420";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.576067, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.490038577";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.582738, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.490041236";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.569395, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.490114489";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.576067, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.505782993";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.562724, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.505783092";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.569395, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.505793054";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.562724, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.521633937";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.569395, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.521633939";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.556053, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.521635875";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.549381, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.538150327";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.556053, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.538150415";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.562724, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.538150454";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.549381, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.554009717";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.556053, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.554009772";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.542710, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.554019136";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.542710, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.569359526";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.549381, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.569359650";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.536039, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.569750545";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.529368, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.585991223";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.536039, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.585999142";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.542710, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.585999156";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.529368, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.601339288";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.536039, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.601342927";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.522696, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.601382548";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.529368, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.617798045";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.522696, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.617830586";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.516025, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.617847567";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.516025, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.633197844";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.522696, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.633197857";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.509354, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.633794208";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.509354, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.649553690";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.516025, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.649553693";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.502682, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.650318137";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.496011, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.665576176";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.509354, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.665927254";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.502682, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.665927346";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.496011, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.681437624";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.502682, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.681437704";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.489340, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.681965903";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.455983, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.761368861";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.462655, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.777616920";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.455983, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.777616968";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.449312, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.777635545";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.455983, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.793835115";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.449312, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.793836544";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.442641, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.793916742";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.449312, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.809206875";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.442641, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.809238351";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.435970, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.809341664";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.442641, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.825796552";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.435970, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.825796554";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.429298, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.825839903";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.429298, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.842105816";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.435970, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.842106063";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.422627, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.842123264";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.422627, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.857377147";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.429298, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.858548016";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.415956, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.858712860";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.409284, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.873828853";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.422627, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.873889695";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.415956, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.873889779";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.415956, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.890446135";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.409284, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.890473515";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.402613, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.890506129";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.402613, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.905845367";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.409284, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.905845431";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.395942, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.905859662";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.395942, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.922029339";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.402613, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.922035870";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.389270, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.922054709";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.382599, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.938460448";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.395942, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.938502275";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.389270, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.938515975";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.389270, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.953251964";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.382599, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.953252177";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.375928, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.954209185";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.369257, y=-0.031297])";"30";"turtlesim1.sim1";"1758887944.969471993";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.382599, y=-0.031297])";"30";"turtlesim3.sim3";"1758887944.969964159";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
"Oh no! I hit the wall! (Clamping from [x=3.375928, y=-0.031297])";"30";"turtlesim2.sim2";"1758887944.969964215";"/home/nurshat/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:288"
